date,temp,co2_noaa,year,co2,co2_growth_prct,methane,nitrous_oxide,energy_per_capita,co2_growth,methane_growth,co2_ma12,temp_ma12,days_since_start
1965-12-01,-0.08,319.42,1965,11310.603,4.491,5343.486,1493.052,13003.41,0.0017248408442311902,0.0,320.0366666666667,-0.10666666666666667,334
1966-01-01,-0.19,320.62,1966,11862.625,4.881,5545.599,1556.812,13434.752,0.0037568092167052924,0.03782418443690139,320.135,-0.11583333333333333,365
1966-02-01,-0.04,321.6,1966,11862.625,4.881,5545.599,1556.812,13434.752,0.0030565778803568477,0.0,320.2316666666666,-0.105,396
1966-03-01,0.04,322.39,1966,11862.625,4.881,5545.599,1556.812,13434.752,0.002456467661691386,0.0,320.3566666666667,-0.09083333333333332,424
1966-04-01,-0.13,323.7,1966,11862.625,4.881,5545.599,1556.812,13434.752,0.004063401470268957,0.0,320.4866666666667,-0.08583333333333333,455
1966-05-01,-0.12,324.08,1966,11862.625,4.881,5545.599,1556.812,13434.752,0.0011739264751313705,0.0,320.6458333333333,-0.08583333333333333,485
1966-06-01,0.01,323.75,1966,11862.625,4.881,5545.599,1556.812,13434.752,-0.001018267094544556,0.0,320.8025,-0.07833333333333334,516
1966-07-01,0.08,322.37,1966,11862.625,4.881,5545.599,1556.812,13434.752,-0.004262548262548238,0.0,320.89916666666664,-0.06083333333333333,546
1966-08-01,-0.09,320.36,1966,11862.625,4.881,5545.599,1556.812,13434.752,-0.006235071501690559,0.0,321.02333333333337,-0.065,577
1966-09-01,-0.03,318.64,1966,11862.625,4.881,5545.599,1556.812,13434.752,-0.005368959920090011,0.0,321.09166666666664,-0.055,608
1966-10-01,-0.17,318.1,1966,11862.625,4.881,5545.599,1556.812,13434.752,-0.0016947024855635817,0.0,321.15833333333336,-0.065,638
1966-11-01,0.0,319.78,1966,11862.625,4.881,5545.599,1556.812,13434.752,0.005281358063501829,0.0,321.2341666666667,-0.06,669
1966-12-01,-0.02,321.02,1966,11862.625,4.881,5545.599,1556.812,13434.752,0.0038776658953030285,0.0,321.3675,-0.055,699
1967-01-01,-0.07,322.33,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.004080742632857737,0.011285886339780449,321.51,-0.045000000000000005,730
1967-02-01,-0.2,322.5,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.0005274097974126146,0.0,321.585,-0.05833333333333333,761
1967-03-01,0.05,323.03,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.0016434108527130231,0.0,321.6383333333333,-0.0575,789
1967-04-01,-0.05,324.41,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.004272049035693337,0.0,321.6975,-0.05083333333333334,820
1967-05-01,0.12,325.0,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.0018186862303875007,0.0,321.77416666666664,-0.030833333333333338,850
1967-06-01,-0.08,324.09,1967,12237.371,3.159,5608.186,1613.397,13649.56,-0.0028000000000000247,0.0,321.8025,-0.03833333333333334,881
1967-07-01,0.02,322.54,1967,12237.371,3.159,5608.186,1613.397,13649.56,-0.004782622111141777,0.0,321.81666666666666,-0.043333333333333335,911
1967-08-01,0.01,320.92,1967,12237.371,3.159,5608.186,1613.397,13649.56,-0.005022632851739317,0.0,321.86333333333334,-0.035,942
1967-09-01,-0.06,319.25,1967,12237.371,3.159,5608.186,1613.397,13649.56,-0.005203789106319356,0.0,321.9141666666667,-0.0375,973
1967-10-01,0.09,319.39,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.00043852779953001964,0.0,322.02166666666665,-0.015833333333333338,1003
1967-11-01,-0.05,320.73,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.004195497667428549,0.0,322.10083333333336,-0.020000000000000004,1034
1967-12-01,-0.05,321.96,1967,12237.371,3.159,5608.186,1613.397,13649.56,0.003835001403049265,0.0,322.1791666666667,-0.022500000000000006,1064
1968-01-01,-0.26,322.57,1968,12905.273,5.458,5702.289,1665.257,14173.228,0.0018946452975525663,0.01677957899399196,322.1991666666667,-0.03833333333333334,1095
1968-02-01,-0.14,323.15,1968,12905.273,5.458,5702.289,1665.257,14173.228,0.0017980593359581132,0.0,322.25333333333333,-0.03333333333333334,1126
1968-03-01,0.2,323.89,1968,12905.273,5.458,5702.289,1665.257,14173.228,0.0022899582237352334,0.0,322.325,-0.02083333333333334,1155
1968-04-01,-0.05,325.02,1968,12905.273,5.458,5702.289,1665.257,14173.228,0.0034888388032974227,0.0,322.37583333333333,-0.02083333333333334,1186
1968-05-01,-0.14,325.57,1968,12905.273,5.458,5702.289,1665.257,14173.228,0.001692203556704186,0.0,322.42333333333335,-0.0425,1216
1968-06-01,-0.09,325.36,1968,12905.273,5.458,5702.289,1665.257,14173.228,-0.0006450225757901329,0.0,322.52916666666664,-0.043333333333333335,1247
1968-07-01,-0.13,324.14,1968,12905.273,5.458,5702.289,1665.257,14173.228,-0.003749692648143732,0.0,322.66249999999997,-0.05583333333333334,1277
1968-08-01,-0.09,322.11,1968,12905.273,5.458,5702.289,1665.257,14173.228,-0.006262725982600026,0.0,322.76166666666666,-0.06416666666666666,1308
1968-09-01,-0.19,320.33,1968,12905.273,5.458,5702.289,1665.257,14173.228,-0.005526062525224362,0.0,322.85166666666663,-0.075,1339
1968-10-01,0.09,320.25,1968,12905.273,5.458,5702.289,1665.257,14173.228,-0.00024974245309516974,0.0,322.92333333333335,-0.07500000000000001,1369
1968-11-01,-0.05,321.32,1968,12905.273,5.458,5702.289,1665.257,14173.228,0.003341139734582388,0.0,322.9725,-0.075,1400
1968-12-01,-0.14,322.89,1968,12905.273,5.458,5702.289,1665.257,14173.228,0.0048860948587077235,0.0,323.05,-0.0825,1430
1969-01-01,-0.11,324.0,1969,13761.798,6.637,5885.07,1704.999,14836.449,0.0034377032425902954,0.032053969905769364,323.1691666666666,-0.07,1461
1969-02-01,-0.18,324.41,1969,13761.798,6.637,5885.07,1704.999,14836.449,0.0012654320987655066,0.0,323.27416666666664,-0.07333333333333335,1492
1969-03-01,0.01,325.63,1969,13761.798,6.637,5885.07,1704.999,14836.449,0.003760673222157118,0.0,323.4191666666666,-0.08916666666666667,1520
1969-04-01,0.17,326.66,1969,13761.798,6.637,5885.07,1704.999,14836.449,0.0031630992230446964,0.0,323.55583333333334,-0.07083333333333333,1551
1969-05-01,0.18,327.38,1969,13761.798,6.637,5885.07,1704.999,14836.449,0.0022041266148287164,0.0,323.70666666666665,-0.04416666666666667,1581
1969-06-01,0.03,326.71,1969,13761.798,6.637,5885.07,1704.999,14836.449,-0.0020465514081495773,0.0,323.81916666666666,-0.03416666666666667,1612
1969-07-01,-0.05,325.88,1969,13761.798,6.637,5885.07,1704.999,14836.449,-0.00254047932417123,0.0,323.9641666666667,-0.0275,1642
1969-08-01,0.04,323.66,1969,13761.798,6.637,5885.07,1704.999,14836.449,-0.006812323554682642,0.0,324.0933333333333,-0.016666666666666673,1673
1969-09-01,0.08,322.38,1969,13761.798,6.637,5885.07,1704.999,14836.449,-0.003954767348452126,0.0,324.26416666666665,0.005833333333333329,1704
1969-10-01,0.09,321.78,1969,13761.798,6.637,5885.07,1704.999,14836.449,-0.0018611576400522356,0.0,324.39166666666665,0.005833333333333329,1734
1969-11-01,0.12,322.85,1969,13761.798,6.637,5885.07,1704.999,14836.449,0.003325253278637641,0.0,324.51916666666665,0.019999999999999993,1765
1969-12-01,0.24,324.11,1969,13761.798,6.637,5885.07,1704.999,14836.449,0.0039027412110888005,0.0,324.62083333333334,0.05166666666666666,1795
1970-01-01,0.08,325.06,1970,14899.139,8.264,6036.888,1731.281,15475.645,0.002931103637653809,0.025797144299048336,324.7091666666667,0.06749999999999999,1826
1970-02-01,0.22,325.99,1970,14899.139,8.264,6036.888,1731.281,15475.645,0.0028610102750261657,0.0,324.84083333333336,0.10083333333333333,1857
1970-03-01,0.06,326.93,1970,14899.139,8.264,6036.888,1731.281,15475.645,0.0028835240344795565,0.0,324.94916666666666,0.105,1885
1970-04-01,0.05,328.13,1970,14899.139,8.264,6036.888,1731.281,15475.645,0.0036705105068362,0.0,325.07166666666666,0.09499999999999999,1916
1970-05-01,-0.03,328.08,1970,14899.139,8.264,6036.888,1731.281,15475.645,-0.00015237863042094624,0.0,325.13,0.07749999999999999,1946
1970-06-01,-0.02,327.67,1970,14899.139,8.264,6036.888,1731.281,15475.645,-0.0012496951962934766,0.0,325.21,0.07333333333333333,1977
1970-07-01,0.02,326.34,1970,14899.139,8.264,6036.888,1731.281,15475.645,-0.004058961760307733,0.0,325.24833333333333,0.07916666666666665,2007
1970-08-01,-0.1,324.68,1970,14899.139,8.264,6036.888,1731.281,15475.645,-0.005086719372433546,0.0,325.3333333333333,0.06749999999999999,2038
1970-09-01,0.12,323.1,1970,14899.139,8.264,6036.888,1731.281,15475.645,-0.004866329924849033,0.0,325.3933333333333,0.07083333333333332,2069
1970-10-01,0.03,323.06,1970,14899.139,8.264,6036.888,1731.281,15475.645,-0.00012380068090378504,0.0,325.5,0.06583333333333333,2099
1970-11-01,0.02,324.01,1970,14899.139,8.264,6036.888,1731.281,15475.645,0.0029406302234877835,0.0,325.59666666666664,0.057499999999999996,2130
1970-12-01,-0.12,325.13,1970,14899.139,8.264,6036.888,1731.281,15475.645,0.003456683435696384,0.0,325.6816666666667,0.027499999999999997,2160
1971-01-01,-0.02,326.17,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.003198720511795372,0.003293418728325115,325.77416666666664,0.01916666666666666,2191
1971-02-01,-0.15,326.69,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.0015942606616181632,0.0,325.8325,-0.011666666666666674,2222
1971-03-01,-0.18,327.18,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.0014998928647953491,0.0,325.85333333333335,-0.031666666666666676,2250
1971-04-01,-0.07,327.78,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.0018338529249952717,0.0,325.82416666666666,-0.04166666666666668,2281
1971-05-01,-0.05,328.93,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.0035084507901641526,0.0,325.89500000000004,-0.04333333333333334,2311
1971-06-01,-0.16,328.57,1971,15503.862,4.059,6056.77,1719.66,15766.833,-0.0010944577873711614,0.0,325.96999999999997,-0.055000000000000014,2342
1971-07-01,-0.08,327.36,1971,15503.862,4.059,6056.77,1719.66,15766.833,-0.0036826247070639306,0.0,326.055,-0.06333333333333334,2372
1971-08-01,-0.01,325.43,1971,15503.862,4.059,6056.77,1719.66,15766.833,-0.005895650048875822,0.0,326.1175,-0.055833333333333346,2403
1971-09-01,-0.05,323.36,1971,15503.862,4.059,6056.77,1719.66,15766.833,-0.006360814921795743,0.0,326.13916666666665,-0.07,2434
1971-10-01,-0.04,323.56,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.0006185056902523467,0.0,326.1808333333333,-0.07583333333333334,2464
1971-11-01,-0.07,324.8,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.0038323649400420212,0.0,326.24666666666667,-0.08333333333333333,2495
1971-12-01,-0.08,326.01,1971,15503.862,4.059,6056.77,1719.66,15766.833,0.0037253694581280694,0.0,326.32,-0.08,2525
1972-01-01,-0.23,326.77,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.0023312168338394113,0.0210001370367372,326.36999999999995,-0.09750000000000002,2556
1972-02-01,-0.18,327.63,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.0026318205465618583,0.0,326.4483333333333,-0.10000000000000002,2587
1972-03-01,0.02,327.75,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.000366266825382322,0.0,326.49583333333334,-0.08333333333333336,2616
1972-04-01,0.0,329.72,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.006010678871090747,0.0,326.6575,-0.07750000000000001,2647
1972-05-01,-0.03,330.07,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.001061506732985551,0.0,326.7525,-0.07583333333333335,2677
1972-06-01,0.04,329.09,1972,16224.579,4.649,6183.963,1780.741,16308.279,-0.002969067167570616,0.0,326.79583333333335,-0.05916666666666668,2708
1972-07-01,0.01,328.04,1972,16224.579,4.649,6183.963,1780.741,16308.279,-0.003190616548664371,0.0,326.8525,-0.05166666666666667,2738
1972-08-01,0.16,326.32,1972,16224.579,4.649,6183.963,1780.741,16308.279,-0.005243263016705413,0.0,326.9266666666667,-0.037500000000000006,2769
1972-09-01,0.02,324.84,1972,16224.579,4.649,6183.963,1780.741,16308.279,-0.004535425349350364,0.0,327.05,-0.031666666666666676,2800
1972-10-01,0.08,325.2,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.0011082379017361976,0.0,327.18666666666667,-0.021666666666666678,2830
1972-11-01,0.02,326.5,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.003997539975399755,0.0,327.3283333333333,-0.014166666666666676,2861
1972-12-01,0.18,327.55,1972,16224.579,4.649,6183.963,1780.741,16308.279,0.003215926493108867,0.0,327.45666666666665,0.00749999999999999,2891
1973-01-01,0.29,328.55,1973,17077.285,5.256,6345.583,1838.919,16919.395,0.003052969012364626,0.026135343953384016,327.605,0.05083333333333332,2922
1973-02-01,0.32,329.57,1973,17077.285,5.256,6345.583,1838.919,16919.395,0.0031045502967583793,0.0,327.7666666666667,0.09249999999999999,2953
1973-03-01,0.29,330.3,1973,17077.285,5.256,6345.583,1838.919,16919.395,0.002215007433929106,0.0,327.9791666666667,0.11499999999999999,2981
1973-04-01,0.27,331.5,1973,17077.285,5.256,6345.583,1838.919,16919.395,0.0036330608537693543,0.0,328.1275,0.13749999999999998,3012
1973-05-01,0.23,332.48,1973,17077.285,5.256,6345.583,1838.919,16919.395,0.0029562594268477405,0.0,328.3283333333333,0.15916666666666665,3042
1973-06-01,0.19,332.07,1973,17077.285,5.256,6345.583,1838.919,16919.395,-0.0012331568816169591,0.0,328.57666666666665,0.17166666666666663,3073
1973-07-01,0.13,330.87,1973,17077.285,5.256,6345.583,1838.919,16919.395,-0.0036136959074893893,0.0,328.8125,0.18166666666666667,3103
1973-08-01,0.05,329.31,1973,17077.285,5.256,6345.583,1838.919,16919.395,-0.004714842687460363,0.0,329.06166666666667,0.1725,3134
1973-09-01,0.09,327.52,1973,17077.285,5.256,6345.583,1838.919,16919.395,-0.005435607785976848,0.0,329.285,0.17833333333333332,3165
1973-10-01,0.1,327.19,1973,17077.285,5.256,6345.583,1838.919,16919.395,-0.0010075720566682378,0.0,329.4508333333333,0.17999999999999997,3195
1973-11-01,0.04,328.17,1973,17077.285,5.256,6345.583,1838.919,16919.395,0.002995201564840011,0.0,329.59,0.18166666666666664,3226
1973-12-01,-0.07,328.65,1973,17077.285,5.256,6345.583,1838.919,16919.395,0.0014626565499586963,0.0,329.6816666666667,0.1608333333333333,3256
1974-01-01,-0.1,329.36,1974,16997.912,-0.465,6363.316,1852.229,16689.08,0.002160352959075018,0.0027945422824033894,329.74916666666667,0.12833333333333333,3287
1974-02-01,-0.27,330.71,1974,16997.912,-0.465,6363.316,1852.229,16689.08,0.004098858392032945,0.0,329.84416666666664,0.07916666666666666,3318
1974-03-01,-0.05,331.49,1974,16997.912,-0.465,6363.316,1852.229,16689.08,0.002358561882011445,0.0,329.9433333333333,0.05083333333333332,3346
1974-04-01,-0.11,332.65,1974,16997.912,-0.465,6363.316,1852.229,16689.08,0.003499351413315477,0.0,330.0391666666667,0.019166666666666658,3377
1974-05-01,-0.04,333.19,1974,16997.912,-0.465,6363.316,1852.229,16689.08,0.0016233278220352254,0.0,330.09833333333336,-0.0033333333333333427,3407
1974-06-01,-0.05,332.2,1974,16997.912,-0.465,6363.316,1852.229,16689.08,-0.0029712776493893145,0.0,330.1091666666667,-0.023333333333333345,3438
1974-07-01,-0.03,331.07,1974,16997.912,-0.465,6363.316,1852.229,16689.08,-0.0034015653220951236,0.0,330.12583333333333,-0.036666666666666674,3468
1974-08-01,0.1,329.15,1974,16997.912,-0.465,6363.316,1852.229,16689.08,-0.005799377775092984,0.0,330.1125,-0.03250000000000001,3499
1974-09-01,-0.08,327.33,1974,16997.912,-0.465,6363.316,1852.229,16689.08,-0.0055293938933617115,0.0,330.09666666666664,-0.04666666666666668,3530
1974-10-01,-0.06,327.28,1974,16997.912,-0.465,6363.316,1852.229,16689.08,-0.00015275104634471237,0.0,330.1041666666667,-0.060000000000000005,3560
1974-11-01,-0.08,328.31,1974,16997.912,-0.465,6363.316,1852.229,16689.08,0.003147152285504884,0.0,330.11583333333334,-0.07000000000000002,3591
1974-12-01,-0.08,329.58,1974,16997.912,-0.465,6363.316,1852.229,16689.08,0.0038682952087965017,0.0,330.1933333333333,-0.07083333333333335,3621
1975-01-01,0.1,330.73,1975,16988.477,-0.056,6448.271,1906.747,16497.584,0.003489289398628692,0.01335074354314636,330.3075,-0.054166666666666675,3652
1975-02-01,0.08,331.46,1975,16988.477,-0.056,6448.271,1906.747,16497.584,0.002207238532942135,0.0,330.37,-0.02500000000000001,3683
1975-03-01,0.12,331.94,1975,16988.477,-0.056,6448.271,1906.747,16497.584,0.0014481385385869405,0.0,330.40749999999997,-0.010833333333333342,3711
1975-04-01,0.04,333.11,1975,16988.477,-0.056,6448.271,1906.747,16497.584,0.003524733385551704,0.0,330.4458333333333,0.0016666666666666594,3742
1975-05-01,0.16,333.95,1975,16988.477,-0.056,6448.271,1906.747,16497.584,0.002521689531986393,0.0,330.50916666666666,0.018333333333333326,3772
1975-06-01,-0.01,333.42,1975,16988.477,-0.056,6448.271,1906.747,16497.584,-0.0015870639317262514,0.0,330.61083333333335,0.021666666666666657,3803
1975-07-01,-0.01,331.97,1975,16988.477,-0.056,6448.271,1906.747,16497.584,-0.004348869293983482,0.0,330.68583333333333,0.023333333333333327,3833
1975-08-01,-0.17,329.95,1975,16988.477,-0.056,6448.271,1906.747,16497.584,-0.006084887188601451,0.0,330.7525,0.0008333333333333248,3864
1975-09-01,-0.02,328.49,1975,16988.477,-0.056,6448.271,1906.747,16497.584,-0.004424912865585662,0.0,330.8491666666667,0.005833333333333326,3895
1975-10-01,-0.11,328.36,1975,16988.477,-0.056,6448.271,1906.747,16497.584,-0.00039575025114912954,0.0,330.93916666666667,0.0016666666666666577,3925
1975-11-01,-0.17,329.38,1975,16988.477,-0.056,6448.271,1906.747,16497.584,0.003106346692654416,0.0,331.02833333333336,-0.005833333333333342,3956
1975-12-01,-0.17,330.77,1975,16988.477,-0.056,6448.271,1906.747,16497.584,0.004220049790515379,0.0,331.1275,-0.013333333333333343,3986
1976-01-01,-0.03,331.56,1976,17862.492,5.145,6544.579,1955.474,17070.598,0.0023883665386825736,0.014935476502150768,331.19666666666666,-0.02416666666666668,4017
1976-02-01,-0.06,332.74,1976,17862.492,5.145,6544.579,1955.474,17070.598,0.003558933526360164,0.0,331.30333333333334,-0.03583333333333335,4048
1976-03-01,-0.21,333.36,1976,17862.492,5.145,6544.579,1955.474,17070.598,0.0018633167037327425,0.0,331.4216666666667,-0.06333333333333334,4077
1976-04-01,-0.07,334.74,1976,17862.492,5.145,6544.579,1955.474,17070.598,0.004139668826493859,0.0,331.5575,-0.07250000000000001,4108
1976-05-01,-0.2,334.72,1976,17862.492,5.145,6544.579,1955.474,17070.598,-5.974786401385934e-05,0.0,331.62166666666667,-0.1025,4138
1976-06-01,-0.12,333.97,1976,17862.492,5.145,6544.579,1955.474,17070.598,-0.002240678776290639,0.0,331.6675,-0.11166666666666668,4169
1976-07-01,-0.1,333.08,1976,17862.492,5.145,6544.579,1955.474,17070.598,-0.0026649100218584243,0.0,331.76000000000005,-0.11916666666666668,4199
1976-08-01,-0.12,330.68,1976,17862.492,5.145,6544.579,1955.474,17070.598,-0.00720547616188294,0.0,331.8208333333333,-0.115,4230
1976-09-01,-0.07,328.96,1976,17862.492,5.145,6544.579,1955.474,17070.598,-0.005201403169227126,0.0,331.86,-0.11916666666666668,4261
1976-10-01,-0.24,328.72,1976,17862.492,5.145,6544.579,1955.474,17070.598,-0.000729571984435684,0.0,331.89000000000004,-0.13,4291
1976-11-01,-0.06,330.16,1976,17862.492,5.145,6544.579,1955.474,17070.598,0.0043806278899976014,0.0,331.955,-0.12083333333333335,4322
1976-12-01,0.11,331.62,1976,17862.492,5.145,6544.579,1955.474,17070.598,0.004422098376544614,0.0,332.0258333333333,-0.09750000000000002,4352
1977-01-01,0.18,332.68,1977,18358.039,2.774,6627.559,2001.852,17379.928,0.00319642964839284,0.012679196018567485,332.1191666666667,-0.08000000000000002,4383
1977-02-01,0.22,333.17,1977,18358.039,2.774,6627.559,2001.852,17379.928,0.001472886858242095,0.0,332.15500000000003,-0.05666666666666667,4414
1977-03-01,0.24,334.96,1977,18358.039,2.774,6627.559,2001.852,17379.928,0.005372632589969006,0.0,332.28833333333336,-0.019166666666666676,4442
1977-04-01,0.26,336.14,1977,18358.039,2.774,6627.559,2001.852,17379.928,0.0035228086935754632,0.0,332.405,0.008333333333333326,4473
1977-05-01,0.33,336.93,1977,18358.039,2.774,6627.559,2001.852,17379.928,0.0023502112215147974,0.0,332.5891666666667,0.05249999999999999,4503
1977-06-01,0.27,336.17,1977,18358.039,2.774,6627.559,2001.852,17379.928,-0.0022556614133498742,0.0,332.7725,0.085,4534
1977-07-01,0.2,334.89,1977,18358.039,2.774,6627.559,2001.852,17379.928,-0.003807597346580649,0.0,332.92333333333335,0.11,4564
1977-08-01,0.18,332.56,1977,18358.039,2.774,6627.559,2001.852,17379.928,-0.006957508435605719,0.0,333.08,0.13499999999999998,4595
1977-09-01,0.02,331.29,1977,18358.039,2.774,6627.559,2001.852,17379.928,-0.003818859754630699,0.0,333.27416666666664,0.1425,4626
1977-10-01,0.03,331.28,1977,18358.039,2.774,6627.559,2001.852,17379.928,-3.0185034260110655e-05,0.0,333.4875,0.165,4656
1977-11-01,0.16,332.46,1977,18358.039,2.774,6627.559,2001.852,17379.928,0.0035619415600096627,0.0,333.6791666666667,0.18333333333333335,4687
1977-12-01,0.03,333.6,1977,18358.039,2.774,6627.559,2001.852,17379.928,0.0034289839379175735,0.0,333.8441666666667,0.17666666666666667,4717
1978-01-01,0.06,334.94,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.004016786570743225,0.004495320222724475,334.03249999999997,0.16666666666666666,4748
1978-02-01,0.1,335.26,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.0009553949961187413,0.0,334.20666666666665,0.15666666666666668,4779
1978-03-01,0.19,336.66,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.004175863508918631,0.0,334.34833333333336,0.1525,4807
1978-04-01,0.17,337.69,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.0030594665240895047,0.0,334.47749999999996,0.145,4838
1978-05-01,0.09,338.02,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.000977227634813005,0.0,334.5683333333333,0.125,4868
1978-06-01,-0.01,338.01,1978,19024.742,3.632,6657.352,2040.121,17748.674,-2.958404828112826e-05,0.0,334.72166666666664,0.10166666666666667,4899
1978-07-01,0.04,336.5,1978,19024.742,3.632,6657.352,2040.121,17748.674,-0.004467323451968874,0.0,334.85583333333335,0.08833333333333333,4929
1978-08-01,-0.14,334.42,1978,19024.742,3.632,6657.352,2040.121,17748.674,-0.00618127786032685,0.0,335.0108333333333,0.06166666666666665,4960
1978-09-01,0.06,332.36,1978,19024.742,3.632,6657.352,2040.121,17748.674,-0.0061599186651516424,0.0,335.1,0.06499999999999999,4991
1978-10-01,0.03,332.45,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.00027079070886992795,0.0,335.1975,0.06499999999999999,5021
1978-11-01,0.13,333.76,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.003940442171755265,0.0,335.30583333333334,0.06249999999999999,5052
1978-12-01,0.08,334.91,1978,19024.742,3.632,6657.352,2040.121,17748.674,0.003445589645254099,0.0,335.415,0.06666666666666667,5082
1979-01-01,0.08,336.14,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.0036726284673493925,0.02530630797350053,335.515,0.06833333333333332,5113
1979-02-01,-0.1,336.69,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.0016362230023205804,0.0,335.63416666666666,0.05166666666666666,5144
1979-03-01,0.19,338.27,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.004692744067242849,0.0,335.7683333333333,0.05166666666666666,5172
1979-04-01,0.15,338.82,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.0016259201229786857,0.0,335.8625,0.04999999999999999,5203
1979-05-01,0.03,339.24,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.0012395962457942833,0.0,335.96416666666664,0.04499999999999999,5233
1979-06-01,0.14,339.26,1979,19508.59,2.543,6825.825,2098.113,18014.863,5.895531187349867e-05,0.0,336.0683333333333,0.057499999999999996,5264
1979-07-01,0.04,337.54,1979,19508.59,2.543,6825.825,2098.113,18014.863,-0.005069857926074284,0.0,336.15500000000003,0.05749999999999999,5294
1979-08-01,0.16,335.72,1979,19508.59,2.543,6825.825,2098.113,18014.863,-0.005391953546246331,0.0,336.2633333333333,0.08249999999999999,5325
1979-09-01,0.25,333.97,1979,19508.59,2.543,6825.825,2098.113,18014.863,-0.0052126772310258085,0.0,336.3975,0.09833333333333333,5356
1979-10-01,0.26,334.24,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.0008084558493277605,0.0,336.5466666666667,0.1175,5386
1979-11-01,0.28,335.32,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.0032312111057921644,0.0,336.6766666666667,0.12999999999999998,5417
1979-12-01,0.47,336.81,1979,19508.59,2.543,6825.825,2098.113,18014.863,0.004443516640820766,0.0,336.835,0.1625,5447
1980-01-01,0.29,337.9,1980,19409.793,-0.506,6785.667,2117.527,17539.898,0.003236245954692407,-0.0058832448824867045,336.9816666666667,0.17999999999999997,5478
1980-02-01,0.39,338.34,1980,19409.793,-0.506,6785.667,2117.527,17539.898,0.0013021604024858746,0.0,337.1191666666667,0.22083333333333333,5509
1980-03-01,0.29,340.07,1980,19409.793,-0.506,6785.667,2117.527,17539.898,0.00511319973990676,0.0,337.26916666666665,0.22916666666666666,5538
1980-04-01,0.3,340.93,1980,19409.793,-0.506,6785.667,2117.527,17539.898,0.002528891110653797,0.0,337.445,0.2416666666666666,5569
1980-05-01,0.35,341.45,1980,19409.793,-0.506,6785.667,2117.527,17539.898,0.0015252397852931754,0.0,337.62916666666666,0.2683333333333333,5599
1980-06-01,0.2,341.36,1980,19409.793,-0.506,6785.667,2117.527,17539.898,-0.0002635817835699994,0.0,337.8041666666666,0.2733333333333333,5630
1980-07-01,0.22,339.45,1980,19409.793,-0.506,6785.667,2117.527,17539.898,-0.0055952659948442784,0.0,337.9633333333333,0.2883333333333333,5660
1980-08-01,0.18,337.67,1980,19409.793,-0.506,6785.667,2117.527,17539.898,-0.005243776697599012,0.0,338.12583333333333,0.29,5691
1980-09-01,0.2,336.25,1980,19409.793,-0.506,6785.667,2117.527,17539.898,-0.004205289187668493,0.0,338.31583333333333,0.28583333333333333,5722
1980-10-01,0.13,336.14,1980,19409.793,-0.506,6785.667,2117.527,17539.898,-0.00032713754646840343,0.0,338.4741666666667,0.27499999999999997,5752
1980-11-01,0.29,337.3,1980,19409.793,-0.506,6785.667,2117.527,17539.898,0.003450943059439604,0.0,338.63916666666665,0.2758333333333333,5783
1980-12-01,0.21,338.29,1980,19409.793,-0.506,6785.667,2117.527,17539.898,0.0029350726356358603,0.0,338.7625,0.25416666666666665,5813
1981-01-01,0.53,339.29,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.0029560436312039418,-0.025773000649751965,338.87833333333333,0.2741666666666666,5844
1981-02-01,0.42,340.55,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.003713637301423489,0.0,339.0625,0.27666666666666667,5875
1981-03-01,0.48,341.63,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.003171340478637541,0.0,339.1925,0.2925,5903
